frame_index,t_s,error_x_px,error_y_px,error_magnitude_px,tracker_status,detection_found,processing_time_ms
183,6.1,-3.862,-2.321,4.506,TRACKING,True,2.6221
184,6.1333,-3.604,-2.26,4.254,TRACKING,True,2.1964
185,6.1667,-3.709,-2.215,4.32,TRACKING,True,2.6541
186,6.2,-3.785,-2.475,4.523,TRACKING,True,2.1135
187,6.2333,-3.842,-2.662,4.674,TRACKING,True,2.5987
188,6.2667,-3.883,-2.505,4.621,TRACKING,True,2.1043
189,6.3,-3.913,-2.683,4.744,TRACKING,True,2.6336
190,6.3333,-3.935,-2.811,4.836,TRACKING,True,2.0662
191,6.3667,-3.951,-2.61,4.736,TRACKING,True,2.6387
192,6.4,-3.963,-2.756,4.827,TRACKING,True,2.0996
193,6.4333,-3.679,-2.861,4.661,TRACKING,True,2.598
194,6.4667,-3.472,-2.937,4.547,TRACKING,True,2.218
195,6.5,-3.321,-2.991,4.469,TRACKING,True,2.753
196,6.5333,-3.505,-3.029,4.633,TRACKING,True,2.1938
197,6.5667,-3.639,-3.056,4.752,TRACKING,True,2.6892
198,6.6,-3.444,-3.074,4.617,TRACKING,True,2.183
199,6.6333,-3.303,-3.087,4.521,TRACKING,True,2.5761
200,6.6667,-3.493,-3.095,4.667,TRACKING,True,2.0679
201,6.7,-3.339,-3.393,4.76,TRACKING,True,2.5375
202,6.7333,-3.227,-3.316,4.627,TRACKING,True,2.081
203,6.7667,-3.439,-3.258,4.737,TRACKING,True,2.5682
204,6.8,-3.3,-3.508,4.817,TRACKING,True,2.0918
205,6.8333,-3.2,-3.397,4.667,TRACKING,True,2.6334
206,6.8667,-3.42,-3.314,4.763,TRACKING,True,2.1924
207,6.9,-3.288,-3.546,4.836,TRACKING,True,2.6594
208,6.9333,-3.192,-3.421,4.679,TRACKING,True,2.1227
209,6.9667,-3.123,-3.329,4.564,TRACKING,True,2.6009
210,7.0,-3.072,-3.261,4.48,TRACKING,True,2.1843
211,7.0333,-3.036,-3.503,4.636,TRACKING,True,2.6091
212,7.0667,-3.01,-3.679,4.754,TRACKING,True,2.0793
213,7.1,-2.992,-3.514,4.615,TRACKING,True,2.5608
214,7.1333,-2.979,-3.392,4.514,TRACKING,True,2.0112
215,7.1667,-2.97,-3.595,4.663,TRACKING,True,2.4874
216,7.2,-2.671,-3.743,4.598,TRACKING,True,2.0258
217,7.2333,-2.746,-3.849,4.728,TRACKING,True,2.6731
218,7.2667,-2.802,-3.926,4.823,TRACKING,True,2.237
219,7.3,-2.55,-3.981,4.727,TRACKING,True,2.7037
220,7.3333,-2.66,-4.02,4.82,TRACKING,True,2.1297
221,7.3667,-2.741,-4.047,4.888,TRACKING,True,2.6177
222,7.4,-2.508,-4.066,4.777,TRACKING,True,2.0734
223,7.4333,-2.338,-3.786,4.449,TRACKING,True,2.6008
224,7.4667,-2.508,-3.581,4.372,TRACKING,True,2.2026
225,7.5,-2.633,-3.43,4.324,TRACKING,True,2.5624
226,7.5333,-2.431,-3.906,4.601,TRACKING,True,2.0862
227,7.5667,-2.285,-4.253,4.828,TRACKING,True,2.8753
228,7.6,-2.179,-4.504,5.003,TRACKING,True,2.2393
229,7.6333,-2.102,-4.393,4.87,TRACKING,True,2.8327
230,7.6667,-2.047,-4.311,4.773,TRACKING,True,2.1729
231,7.7,-2.008,-4.251,4.701,TRACKING,True,2.6956
232,7.7333,-1.98,-4.206,4.648,TRACKING,True,2.1023
233,7.7667,-1.96,-4.172,4.61,TRACKING,True,2.6706
234,7.8,-1.947,-4.147,4.581,TRACKING,True,2.1633
235,7.8333,-1.938,-4.127,4.56,TRACKING,True,3.303
236,7.8667,-1.932,-4.113,4.544,TRACKING,True,2.2147
237,7.9,-1.928,-4.394,4.799,TRACKING,True,2.6348
238,7.9333,-1.927,-4.306,4.717,TRACKING,True,2.1241
239,7.9667,-1.926,-4.24,4.657,TRACKING,True,2.9335
240,8.0,-1.633,-4.192,4.499,TRACKING,True,2.0946
241,8.0333,-1.421,-4.156,4.392,TRACKING,True,2.5654
242,8.0667,-1.266,-4.13,4.319,TRACKING,True,2.0111
243,8.1,-1.448,-4.402,4.635,TRACKING,True,2.5541
244,8.1333,-1.289,-4.601,4.778,TRACKING,True,2.0489
245,8.1667,-1.173,-4.451,4.603,TRACKING,True,2.5487
246,8.2,-1.383,-4.342,4.557,TRACKING,True,2.045
247,8.2333,-1.244,-4.554,4.721,TRACKING,True,2.5307
248,8.2667,-1.436,-4.709,4.923,TRACKING,True,2.1388
249,8.3,-1.577,-4.527,4.794,TRACKING,True,2.5834
250,8.3333,-1.388,-4.394,4.608,TRACKING,True,2.1413
251,8.3667,-1.25,-4.59,4.757,TRACKING,True,2.6121
252,8.4,-1.151,-4.732,4.87,TRACKING,True,2.086
253,8.4333,-1.079,-4.541,4.668,TRACKING,True,2.6556
254,8.4667,-1.028,-4.402,4.521,TRACKING,True,2.1608
255,8.5,-0.699,-4.593,4.646,TRACKING,True,2.6319
256,8.5333,-0.752,-4.439,4.502,TRACKING,True,2.1613
257,8.5667,-0.5,-4.326,4.354,TRACKING,True,2.5856
258,8.6,-0.61,-4.536,4.576,TRACKING,True,2.1644
259,8.6333,-0.691,-4.688,4.739,TRACKING,True,2.6261
260,8.6667,-0.458,-4.506,4.529,TRACKING,True,2.1468
261,8.7,-0.289,-4.666,4.675,TRACKING,True,2.6255
262,8.7333,-0.46,-4.782,4.804,TRACKING,True,2.0764
263,8.7667,-0.586,-4.572,4.61,TRACKING,True,2.6023
264,8.8,-0.679,-4.712,4.761,TRACKING,True,2.0823
265,8.8333,-0.454,-4.814,4.835,TRACKING,True,2.5809
266,8.8667,-0.291,-4.595,4.604,TRACKING,True,2.0345
267,8.9,-0.173,-4.727,4.73,TRACKING,True,2.5519
268,8.9333,-0.089,-4.823,4.824,TRACKING,True,2.0409
269,8.9667,-0.028,-4.6,4.6,TRACKING,True,2.584
270,9.0,0.015,-4.436,4.436,TRACKING,True,2.1205
271,9.0333,0.046,-4.61,4.61,TRACKING,True,2.5854
272,9.0667,0.067,-4.736,4.737,TRACKING,True,2.4498
273,9.1,0.081,-4.535,4.536,TRACKING,True,2.7756
274,9.1333,0.091,-4.681,4.682,TRACKING,True,2.1405
275,9.1667,0.096,-4.787,4.788,TRACKING,True,2.7042
276,9.2,0.1,-4.57,4.572,TRACKING,True,2.1311
277,9.2333,0.101,-4.706,4.707,TRACKING,True,2.6004
278,9.2667,0.101,-4.804,4.805,TRACKING,True,2.066
279,9.3,0.393,-4.582,4.599,TRACKING,True,2.5261
280,9.3333,0.605,-4.713,4.751,TRACKING,True,1.8636
281,9.3667,0.466,-4.515,4.539,TRACKING,True,2.4581
282,9.4,0.363,-4.37,4.385,TRACKING,True,2.0609
283,9.4333,0.58,-4.558,4.595,TRACKING,True,2.6096
284,9.4667,0.737,-4.695,4.752,TRACKING,True,2.0177
285,9.5,0.85,-4.501,4.58,TRACKING,True,2.5978
286,9.5333,0.932,-4.652,4.745,TRACKING,True,2.0315
287,9.5667,0.99,-4.763,4.864,TRACKING,True,2.5952
288,9.6,1.032,-4.55,4.665,TRACKING,True,2.0416
289,9.6333,1.06,-4.394,4.52,TRACKING,True,2.6072
290,9.6667,1.08,-4.574,4.7,TRACKING,True,2.1201
291,9.7,0.801,-4.705,4.772,TRACKING,True,2.5766
292,9.7333,0.889,-4.507,4.594,TRACKING,True,2.0749
293,9.7667,1.245,-4.362,4.537,TRACKING,True,2.5713
294,9.8,1.211,-4.55,4.708,TRACKING,True,2.1659
295,9.8333,1.185,-4.687,4.834,TRACKING,True,2.7155
296,9.8667,1.458,-4.493,4.724,TRACKING,True,2.143
297,9.9,1.362,-4.352,4.56,TRACKING,True,2.6931
298,9.9333,1.292,-4.542,4.722,TRACKING,True,2.0316
299,9.9667,1.532,-4.68,4.925,TRACKING,True,2.6263
300,10.0,1.706,-4.488,4.801,TRACKING,True,2.1544
301,10.0333,1.539,-4.348,4.612,TRACKING,True,2.6636
302,10.0667,1.416,-4.245,4.475,TRACKING,True,2.1585
303,10.1,1.618,-4.171,4.474,TRACKING,True,2.6133
304,10.1333,1.765,-4.41,4.75,TRACKING,True,2.1103
305,10.1667,1.87,-4.291,4.681,TRACKING,True,2.6724
306,10.2,1.946,-4.204,4.633,TRACKING,True,2.128
307,10.2333,2.0,-4.141,4.599,TRACKING,True,2.6314
308,10.2667,2.039,-4.095,4.575,TRACKING,True,2.0801
309,10.3,2.065,-4.062,4.557,TRACKING,True,2.8041
310,10.3333,2.084,-4.038,4.544,TRACKING,True,2.1906
311,10.3667,2.096,-4.021,4.534,TRACKING,True,2.536
312,10.4,2.104,-4.008,4.527,TRACKING,True,2.0745
313,10.4333,2.108,-3.999,4.521,TRACKING,True,2.5246
314,10.4667,2.11,-3.993,4.516,TRACKING,True,2.0585
315,10.5,2.111,-3.989,4.513,TRACKING,True,2.532
316,10.5333,2.111,-4.279,4.771,TRACKING,True,2.1505
317,10.5667,2.402,-4.49,5.092,TRACKING,True,2.5523
318,10.6,2.321,-4.351,4.931,TRACKING,True,2.011
319,10.6333,2.26,-3.957,4.557,TRACKING,True,2.5413
320,10.6667,2.215,-3.669,4.286,TRACKING,True,2.0139
321,10.7,2.474,-3.753,4.496,TRACKING,True,2.5165
322,10.7333,2.662,-3.815,4.652,TRACKING,True,2.037
323,10.7667,2.505,-3.86,4.602,TRACKING,True,2.5623
324,10.8,2.683,-3.893,4.728,TRACKING,True,2.1156
325,10.8333,2.811,-3.918,4.822,TRACKING,True,2.6095
326,10.8667,2.61,-3.936,4.722,TRACKING,True,2.3914
327,10.9,2.756,-3.949,4.815,TRACKING,True,2.8954
328,10.9333,2.861,-3.666,4.65,TRACKING,True,2.232
329,10.9667,2.937,-3.46,4.538,TRACKING,True,2.7757
330,11.0,2.991,-3.31,4.461,TRACKING,True,2.1766
331,11.0333,3.029,-3.494,4.624,TRACKING,True,2.7353
332,11.0667,3.056,-3.629,4.744,TRACKING,True,2.2187
333,11.1,3.074,-3.435,4.609,TRACKING,True,2.7253
334,11.1333,3.087,-3.586,4.732,TRACKING,True,2.2241
335,11.1667,3.095,-3.697,4.821,TRACKING,True,2.7224
336,11.2,3.392,-3.485,4.864,TRACKING,True,2.1897
337,11.2333,3.315,-3.331,4.7,TRACKING,True,2.7204
338,11.2667,3.258,-3.512,4.791,TRACKING,True,2.1832
339,11.3,3.508,-3.352,4.852,TRACKING,True,2.7638
340,11.3333,3.397,-3.235,4.691,TRACKING,True,2.1961
341,11.3667,3.314,-3.15,4.573,TRACKING,True,2.5774
342,11.4,3.546,-3.089,4.703,TRACKING,True,2.1369
343,11.4333,3.421,-3.045,4.58,TRACKING,True,2.6218
344,11.4667,3.329,-3.014,4.49,TRACKING,True,2.1395
345,11.5,3.261,-2.991,4.425,TRACKING,True,2.6686
346,11.5333,3.503,-2.976,4.596,TRACKING,True,2.1021
347,11.5667,3.679,-2.965,4.725,TRACKING,True,2.6636
348,11.6,3.513,-2.957,4.592,TRACKING,True,2.1017
349,11.6333,3.392,-2.952,4.497,TRACKING,True,2.6612
350,11.6667,3.595,-2.949,4.65,TRACKING,True,2.1436
351,11.7,3.743,-2.655,4.588,TRACKING,True,2.7257
352,11.7333,3.849,-2.734,4.721,TRACKING,True,2.2225
353,11.7667,3.926,-2.792,4.817,TRACKING,True,2.5932
354,11.8,3.98,-2.542,4.723,TRACKING,True,2.1457
355,11.8333,4.019,-2.653,4.816,TRACKING,True,2.5986
356,11.8667,4.047,-2.735,4.884,TRACKING,True,2.025
357,11.9,4.066,-2.502,4.774,TRACKING,True,2.5731
358,11.9333,3.786,-2.333,4.447,TRACKING,True,2.048
359,11.9667,3.581,-2.504,4.369,TRACKING,True,2.5639
360,12.0,3.43,-2.628,4.322,TRACKING,True,2.0393
361,12.0333,3.906,-2.427,4.599,TRACKING,True,2.5682
362,12.0667,4.253,-2.281,4.826,TRACKING,True,2.0726
363,12.1,4.504,-2.175,5.002,TRACKING,True,2.5302
364,12.1333,4.393,-2.099,4.869,TRACKING,True,2.0839
365,12.1667,4.311,-2.044,4.771,TRACKING,True,2.61
366,12.2,4.251,-2.005,4.7,TRACKING,True,2.1575
367,12.2333,4.206,-1.977,4.647,TRACKING,True,2.6522
368,12.2667,4.172,-1.958,4.608,TRACKING,True,2.1148
369,12.3,4.147,-1.944,4.58,TRACKING,True,2.7424
370,12.3333,4.127,-1.935,4.559,TRACKING,True,2.1851
371,12.3667,4.113,-1.93,4.543,TRACKING,True,2.7527
372,12.4,4.394,-1.926,4.798,TRACKING,True,2.2271
373,12.4333,4.306,-1.924,4.716,TRACKING,True,2.6823
374,12.4667,4.24,-1.924,4.656,TRACKING,True,2.1482
375,12.5,4.192,-1.631,4.498,TRACKING,True,2.5858
376,12.5333,4.156,-1.419,4.392,TRACKING,True,2.1463
377,12.5667,4.13,-1.558,4.414,TRACKING,True,2.6407
378,12.6,4.402,-1.66,4.705,TRACKING,True,2.0948
379,12.6333,4.601,-1.442,4.821,TRACKING,True,2.6256
380,12.6667,4.451,-1.284,4.633,TRACKING,True,2.0997
381,12.7,4.342,-1.463,4.582,TRACKING,True,2.6642
382,12.7333,4.554,-1.301,4.737,TRACKING,True,2.2291
383,12.7667,4.709,-1.184,4.855,TRACKING,True,2.5802
384,12.8,4.527,-1.393,4.737,TRACKING,True,2.0739
385,12.8333,4.394,-1.253,4.569,TRACKING,True,2.5365
386,12.8667,4.59,-1.151,4.732,TRACKING,True,2.0979
387,12.9,4.732,-1.078,4.853,TRACKING,True,2.6014
388,12.9333,4.541,-1.026,4.656,TRACKING,True,2.0282
389,12.9667,4.402,-0.989,4.512,TRACKING,True,2.6379
390,13.0,4.593,-0.67,4.642,TRACKING,True,2.1003
391,13.0333,4.439,-0.731,4.498,TRACKING,True,2.6244
392,13.0667,4.326,-0.484,4.353,TRACKING,True,2.0816
393,13.1,4.536,-0.598,4.575,TRACKING,True,2.6566
394,13.1333,4.688,-0.682,4.738,TRACKING,True,2.122
395,13.1667,4.506,-0.744,4.567,TRACKING,True,2.6306
396,13.2,4.666,-0.498,4.692,TRACKING,True,2.1637
397,13.2333,4.782,-0.612,4.821,TRACKING,True,2.604
398,13.2667,4.572,-0.696,4.625,TRACKING,True,2.1611
399,13.3,4.713,-0.465,4.735,TRACKING,True,2.6221
400,13.3333,4.814,-0.298,4.823,TRACKING,True,2.0948
401,13.3667,4.595,-0.177,4.598,TRACKING,True,2.6525
402,13.4,4.727,-0.09,4.728,TRACKING,True,2.0966
403,13.4333,4.823,-0.027,4.823,TRACKING,True,2.6052
404,13.4667,4.6,0.017,4.6,TRACKING,True,2.1193
405,13.5,4.729,0.048,4.73,TRACKING,True,2.5118
406,13.5333,4.823,0.07,4.824,TRACKING,True,2.0866
407,13.5667,4.598,0.084,4.599,TRACKING,True,2.6843
408,13.6,4.434,0.094,4.435,TRACKING,True,2.2953
409,13.6333,4.607,0.1,4.608,TRACKING,True,2.7401
410,13.6667,4.44,0.103,4.441,TRACKING,True,2.1942
411,13.7,4.318,0.105,4.319,TRACKING,True,2.7498
412,13.7333,4.522,0.105,4.523,TRACKING,True,2.2011
413,13.7667,4.67,0.104,4.671,TRACKING,True,2.7736
414,13.8,4.485,0.395,4.502,TRACKING,True,2.2153
415,13.8333,4.643,0.607,4.682,TRACKING,True,2.7059
416,13.8667,4.757,0.467,4.78,TRACKING,True,2.214
417,13.9,4.841,0.364,4.854,TRACKING,True,3.0551
418,13.9333,4.901,0.58,4.935,TRACKING,True,2.2282
419,13.9667,4.944,0.738,4.999,TRACKING,True,2.7815
420,14.0,4.683,0.851,4.759,TRACKING,True,2.1846
421,14.0333,4.784,0.932,4.874,TRACKING,True,2.7801
