frame_index,time_s,detected,confidence,detected_x,detected_y,tracked_x,tracked_y,groundtruth_x,groundtruth_y,centroid_error_px,pointing_offset_x_px,pointing_offset_y_px,pointing_offset_px,command,status
304,10.133333333333333,1,0.6898918747901917,322.7227783203125,235.04698181152344,322.6333312988281,235.2571258544922,,,,2.633331298828125,-4.7428741455078125,5.424876854778759,UP,TRACKING
305,10.166666666666666,1,0.6908650398254395,322.60992431640625,235.36102294921875,322.6642150878906,235.28326416015625,,,,2.664215087890625,-4.71673583984375,5.417161527720082,UP,TRACKING
306,10.2,1,0.6908988952636719,322.6098937988281,235.3609619140625,322.6855773925781,235.30242919921875,,,,2.685577392578125,-4.69757080078125,5.411053257904538,UP,TRACKING
307,10.233333333333333,1,0.6872978806495667,322.9621276855469,235.51718139648438,322.8031921386719,235.3622589111328,,,,2.803192138671875,-4.6377410888671875,5.419089275300676,UP,TRACKING
308,10.266666666666667,1,0.68712317943573,322.9659423828125,235.51431274414062,322.88885498046875,235.40509033203125,,,,2.88885498046875,-4.59490966796875,5.4275849099734765,UP,TRACKING
309,10.3,1,0.68712317943573,322.9659423828125,235.51431274414062,322.9501037597656,235.43634033203125,,,,2.950103759765625,-4.56365966796875,5.434160630532365,UP,TRACKING
310,10.333333333333334,1,0.6870895624160767,322.96588134765625,235.514404296875,322.9935302734375,235.4591522216797,,,,2.9935302734375,-4.5408477783203125,5.438797849144911,UP,TRACKING
311,10.366666666666667,1,0.687087893486023,322.96588134765625,235.514404296875,323.0240173339844,235.4757843017578,,,,3.024017333984375,-4.5242156982421875,5.441801955277223,UP,TRACKING
312,10.4,1,0.6906640529632568,322.82073974609375,235.48373413085938,323.0025329589844,235.47889709472656,,,,3.002532958984375,-4.5211029052734375,5.427299111884233,UP,TRACKING
313,10.433333333333334,1,0.7051789164543152,322.8682556152344,236.09674072265625,322.9996337890625,235.6607208251953,,,,2.9996337890625,-4.3392791748046875,5.275144227922029,UP,TRACKING
314,10.466666666666667,1,0.705112636089325,322.866943359375,236.0888671875,322.99603271484375,235.7908477783203,,,,2.99603271484375,-4.2091522216796875,5.166543762873306,UP,TRACKING
315,10.5,1,0.705112636089325,322.866943359375,236.0888671875,322.9923400878906,235.88548278808594,,,,2.992340087890625,-4.1145172119140625,5.0875682883607904,UP,TRACKING
316,10.533333333333333,1,0.6991699934005737,322.88555908203125,235.26187133789062,322.99407958984375,235.7119140625,,,,2.99407958984375,-4.2880859375,5.2299324658836825,UP,TRACKING
317,10.566666666666666,1,0.6976843476295471,323.71051025390625,235.2303466796875,323.23602294921875,235.5759735107422,,,,3.23602294921875,-4.4240264892578125,5.481227499887705,UP,TRACKING
318,10.6,1,0.6924545764923096,322.86956787109375,235.50868225097656,323.1649475097656,235.55833435058594,,,,3.164947509765625,-4.4416656494140625,5.453923952601143,UP,TRACKING
319,10.633333333333333,1,0.7203154563903809,322.5394287109375,236.296875,323.0153503417969,235.77635192871094,,,,3.015350341796875,-4.2236480712890625,5.189560743827781,UP,TRACKING
320,10.666666666666666,1,0.7203701734542847,322.5435791015625,236.2992401123047,322.90655517578125,235.93580627441406,,,,2.90655517578125,-4.0641937255859375,4.996572187905712,UP,TRACKING
321,10.7,1,0.6959223747253418,323.2983093261719,235.51318359375,323.04754638671875,235.8214569091797,,,,3.04754638671875,-4.1785430908203125,5.171823792536312,UP,TRACKING
322,10.733333333333333,1,0.6959151029586792,323.29833984375,235.51319885253906,323.14947509765625,235.73788452148438,,,,3.14947509765625,-4.262115478515625,5.299511462668924,UP,TRACKING
323,10.766666666666667,1,0.7047060132026672,322.96588134765625,236.07778930664062,323.12542724609375,235.8422088623047,,,,3.12542724609375,-4.1577911376953125,5.201492345022037,UP,TRACKING
324,10.8,1,0.6928780674934387,323.27935791015625,235.49185180664062,323.1988830566406,235.74639892578125,,,,3.198883056640625,-4.25360107421875,5.322215225698541,UP,TRACKING
325,10.833333333333334,1,0.692898154258728,323.279296875,235.49183654785156,323.2514953613281,235.67640686035156,,,,3.251495361328125,-4.3235931396484375,5.409776309788913,UP,TRACKING
326,10.866666666666667,1,0.7056826949119568,322.9062194824219,236.01332092285156,323.17962646484375,235.77806091308594,,,,3.17962646484375,-4.2219390869140625,5.28533765331483,UP,TRACKING
327,10.9,1,0.6930438280105591,323.26513671875,235.46778869628906,323.2315673828125,235.6921844482422,,,,3.2315673828125,-4.3078155517578125,5.38519290068834,UP,TRACKING
328,10.933333333333334,1,0.7123125195503235,323.2083740234375,236.299560546875,323.251953125,235.8731689453125,,,,3.251953125,-4.1268310546875,5.254134912726395,UP,TRACKING
329,10.966666666666667,1,0.7123183608055115,323.2083740234375,236.299560546875,323.2659912109375,236.00491333007812,,,,3.2659912109375,-3.995086669921875,5.160175974722999,UP,TRACKING
330,11.0,1,0.7123189568519592,323.2083740234375,236.299560546875,323.275390625,236.1006622314453,,,,3.275390625,-3.8993377685546875,5.092447228947487,UP,TRACKING
331,11.033333333333333,1,0.7231696844100952,323.28350830078125,235.72006225585938,323.3034362792969,236.00035095214844,,,,3.303436279296875,-3.9996490478515625,5.187473735582157,UP,TRACKING
332,11.066666666666666,1,0.7231506109237671,323.28350830078125,235.72012329101562,323.3230895996094,235.92697143554688,,,,3.323089599609375,-4.073028564453125,5.256661124124617,UP,TRACKING
333,11.1,1,0.7360815405845642,323.13525390625,236.27902221679688,323.293212890625,236.03700256347656,,,,3.293212890625,-3.9629974365234375,5.152727416123427,UP,TRACKING
334,11.133333333333333,1,0.7239133715629578,323.282470703125,235.73294067382812,323.3138122558594,235.95693969726562,,,,3.313812255859375,-4.043060302734375,5.2275891459285875,UP,TRACKING
335,11.166666666666666,1,0.723930299282074,323.282470703125,235.73291015625,323.3280944824219,235.89834594726562,,,,3.328094482421875,-4.101654052734375,5.28202412454158,UP,TRACKING
336,11.2,1,0.7278929352760315,323.6313781738281,236.31130981445312,323.44000244140625,236.02491760253906,,,,3.44000244140625,-3.9750823974609375,5.256890417678949,UP,TRACKING
337,11.233333333333333,1,0.7387995719909668,323.1360778808594,236.26690673828125,323.375732421875,236.1039276123047,,,,3.375732421875,-3.8960723876953125,5.155089663066968,UP,TRACKING
338,11.266666666666667,1,0.7236906290054321,323.271240234375,235.70989990234375,323.3677673339844,235.998046875,,,,3.367767333984375,-4.001953125,5.230438378429621,UP,TRACKING
339,11.3,1,0.7266669869422913,323.65283203125,236.29246520996094,323.47308349609375,236.09130859375,,,,3.47308349609375,-3.90869140625,5.228783556443256,UP,TRACKING
340,11.333333333333334,1,0.7370160818099976,323.1436767578125,236.25381469726562,323.39996337890625,236.147705078125,,,,3.39996337890625,-3.852294921875,5.138085941574695,UP,TRACKING
341,11.366666666666667,1,0.7370409369468689,323.14434814453125,236.25155639648438,323.34619140625,236.18785095214844,,,,3.34619140625,-3.8121490478515625,5.072423216796576,UP,TRACKING
342,11.4,1,0.7262614369392395,323.6572265625,236.29359436035156,323.4566345214844,236.2291259765625,,,,3.456634521484375,-3.7708740234375,5.115448476502645,UP,TRACKING
343,11.433333333333334,1,0.7373412251472473,323.1502380371094,236.25164794921875,323.3879699707031,236.24658203125,,,,3.387969970703125,-3.75341796875,5.056331374674875,UP,TRACKING
344,11.466666666666667,1,0.7373331189155579,323.149169921875,236.25201416015625,323.3370056152344,236.2590789794922,,,,3.337005615234375,-3.7409210205078125,5.012992774559222,UP,TRACKING
345,11.5,1,0.7266470789909363,323.29248046875,236.731689453125,323.3412780761719,236.40838623046875,,,,3.341278076171875,-3.59161376953125,4.905489644448687,UP,TRACKING
346,11.533333333333333,1,0.7161176204681396,323.76531982421875,236.61148071289062,323.4823913574219,236.48159790039062,,,,3.482391357421875,-3.518402099609375,4.950374016251926,UP,TRACKING
347,11.566666666666666,1,0.7160956859588623,323.764892578125,236.6117706298828,323.5845642089844,236.5345916748047,,,,3.584564208984375,-3.4654083251953125,4.985795365702924,RIGHT,TRACKING
348,11.6,1,0.7268328666687012,323.29351806640625,236.7359619140625,323.5202941894531,236.609130859375,,,,3.520294189453125,-3.390869140625,4.887787301953754,RIGHT,TRACKING
349,11.633333333333333,1,0.7268217206001282,323.2935791015625,236.7359619140625,323.4728698730469,236.6629638671875,,,,3.472869873046875,-3.3370361328125,4.816288540651694,RIGHT,TRACKING
350,11.666666666666666,1,0.7157254219055176,323.73748779296875,236.5850372314453,323.56781005859375,236.65745544433594,,,,3.56781005859375,-3.3425445556640625,4.888954154090852,RIGHT,TRACKING
351,11.7,1,0.7209705114364624,323.662353515625,236.88973999023438,323.6144104003906,236.74217224121094,,,,3.614410400390625,-3.2578277587890625,4.865943305093935,RIGHT,TRACKING
352,11.733333333333333,1,0.7148982882499695,323.74456787109375,236.60507202148438,323.671875,236.71998596191406,,,,3.671875,-3.2800140380859375,4.923531060698797,RIGHT,TRACKING
353,11.766666666666667,1,0.714783251285553,323.7472229003906,236.60464477539062,323.71392822265625,236.70315551757812,,,,3.71392822265625,-3.296844482421875,4.96612992020126,RIGHT,TRACKING
354,11.8,1,0.7204087972640991,323.666748046875,236.89013671875,323.72039794921875,236.77401733398438,,,,3.72039794921875,-3.225982666015625,4.924258833772282,RIGHT,TRACKING
355,11.833333333333334,1,0.7304158806800842,324.03338623046875,236.53759765625,323.8319091796875,236.7218780517578,,,,3.8319091796875,-3.2781219482421875,5.042778149881322,RIGHT,TRACKING
356,11.866666666666667,1,0.7307738661766052,324.0234680175781,236.53880310058594,323.90960693359375,236.68373107910156,,,,3.90960693359375,-3.3162689208984375,5.12666226027434,RIGHT,TRACKING
357,11.9,1,0.7369038462638855,323.93646240234375,236.78549194335938,323.9400634765625,236.7277374267578,,,,3.9400634765625,-3.2722625732421875,5.121699185581222,RIGHT,TRACKING
358,11.933333333333334,1,0.7204412817955017,323.2724914550781,237.02020263671875,323.7670593261719,236.82814025878906,,,,3.767059326171875,-3.1718597412109375,4.9245741120236195,RIGHT,TRACKING
359,11.966666666666667,1,0.7247245907783508,323.3416748046875,236.78741455078125,323.6606140136719,236.83262634277344,,,,3.660614013671875,-3.1673736572265625,4.840697350752646,RIGHT,TRACKING
360,12.0,1,0.7268190979957581,323.2935791015625,236.73599243164062,323.56842041015625,236.82032775878906,,,,3.56842041015625,-3.1796722412109375,4.779533427558289,RIGHT,TRACKING
361,12.033333333333333,1,0.7298561334609985,323.9244079589844,236.84193420410156,323.6856384277344,236.8419189453125,,,,3.685638427734375,-3.1580810546875,4.8535972811893275,RIGHT,TRACKING
362,12.066666666666666,1,0.7440446019172668,324.42779541015625,236.70912170410156,323.9181213378906,236.8182830810547,,,,3.918121337890625,-3.1817169189453125,5.047276232854378,RIGHT,TRACKING
363,12.1,1,0.7438212633132935,324.4224548339844,236.70870971679688,324.0854187011719,236.80047607421875,,,,4.085418701171875,-3.19952392578125,5.189180986970059,RIGHT,TRACKING
364,12.133333333333333,1,0.7396963238716125,323.95367431640625,236.74343872070312,324.0693359375,236.79725646972656,,,,4.0693359375,-3.2027435302734375,5.178519198857659,RIGHT,TRACKING
365,12.166666666666666,1,0.7396931648254395,323.95367431640625,236.74342346191406,324.0569763183594,236.79449462890625,,,,4.056976318359375,-3.20550537109375,5.170524299511576,RIGHT,TRACKING
366,12.2,1,0.7396795749664307,323.95367431640625,236.74351501464844,324.04730224609375,236.7921142578125,,,,4.04730224609375,-3.2078857421875,5.164415398296826,RIGHT,TRACKING
367,12.233333333333333,1,0.7432622313499451,323.835205078125,237.2727813720703,324.0049133300781,236.945068359375,,,,4.004913330078125,-3.054931640625,5.037056492668036,RIGHT,TRACKING
368,12.266666666666667,1,0.7432442903518677,323.8367919921875,237.27500915527344,323.9739074707031,237.0567626953125,,,,3.973907470703125,-2.9432373046875,4.945157875883666,RIGHT,TRACKING
369,12.3,1,0.7432442903518677,323.8367919921875,237.27500915527344,323.9507751464844,237.13768005371094,,,,3.950775146484375,-2.8623199462890625,4.878678072285858,RIGHT,TRACKING
370,12.333333333333334,1,0.7432442903518677,323.8367919921875,237.27500915527344,323.93341064453125,237.1960906982422,,,,3.93341064453125,-2.8039093017578125,4.830489278633762,RIGHT,TRACKING
371,12.366666666666667,1,0.7432366609573364,323.8367919921875,237.2750244140625,323.9202575683594,237.23809814453125,,,,3.920257568359375,-2.76190185546875,4.79546882603992,RIGHT,TRACKING
372,12.4,1,0.7364679574966431,324.23724365234375,237.16940307617188,324.0275573730469,237.2371826171875,,,,4.027557373046875,-2.7628173828125,4.884094418001679,RIGHT,TRACKING
373,12.433333333333334,1,0.7426279783248901,323.92474365234375,237.24411010742188,324.01373291015625,237.25782775878906,,,,4.01373291015625,-2.7421722412109375,4.861024632167499,RIGHT,TRACKING
374,12.466666666666667,1,0.7426627278327942,323.9235534667969,237.24444580078125,324.0028381347656,237.27239990234375,,,,4.002838134765625,-2.72760009765625,4.843812075820895,RIGHT,TRACKING
375,12.5,1,0.7459132671356201,323.82965087890625,237.48721313476562,323.9668884277344,237.35357666015625,,,,3.966888427734375,-2.64642333984375,4.768622473184751,RIGHT,TRACKING
376,12.533333333333333,1,0.7460255026817322,323.827392578125,237.4872589111328,323.9396057128906,237.4121551513672,,,,3.939605712890625,-2.5878448486328125,4.713537327065081,RIGHT,TRACKING
377,12.566666666666666,1,0.7425587773323059,323.89410400390625,237.24822998046875,323.9388732910156,237.38421630859375,,,,3.938873291015625,-2.61578369140625,4.728323923220909,RIGHT,TRACKING
378,12.6,1,0.7373979687690735,324.2290344238281,237.17889404296875,324.03607177734375,237.3429412841797,,,,4.03607177734375,-2.6570587158203125,4.832166844303643,RIGHT,TRACKING
379,12.633333333333333,1,0.7476197481155396,324.19720458984375,237.39222717285156,324.0971984863281,237.37481689453125,,,,4.097198486328125,-2.62518310546875,4.8660684102885385,RIGHT,TRACKING
380,12.666666666666666,1,0.7453647255897522,323.8309326171875,237.48947143554688,324.03399658203125,237.42599487304688,,,,4.03399658203125,-2.574005126953125,4.7852513849766325,RIGHT,TRACKING
381,12.7,1,0.7425690293312073,323.8870849609375,237.25613403320312,324.0039367675781,237.39437866210938,,,,4.003936767578125,-2.605621337890625,4.7771091881215035,RIGHT,TRACKING
382,12.733333333333333,1,0.7467435002326965,324.2127990722656,237.40884399414062,324.07708740234375,237.41552734375,,,,4.07708740234375,-2.58447265625,4.827229080668747,RIGHT,TRACKING
383,12.766666666666667,1,0.7467586398124695,324.21282958984375,237.40878295898438,324.1300048828125,237.430419921875,,,,4.1300048828125,-2.569580078125,4.864121925892892,RIGHT,TRACKING
384,12.8,1,0.742005467414856,323.87896728515625,237.246826171875,324.0703430175781,237.39329528808594,,,,4.070343017578125,-2.6067047119140625,4.833487533434008,RIGHT,TRACKING
385,12.833333333333334,1,0.7462407946586609,323.8074035644531,237.489013671875,324.0054931640625,237.43670654296875,,,,4.0054931640625,-2.56329345703125,4.75546515434722,RIGHT,TRACKING
386,12.866666666666667,1,0.7468838095664978,324.19427490234375,237.41087341308594,324.0712585449219,237.44497680664062,,,,4.071258544921875,-2.555023193359375,4.806588151506609,RIGHT,TRACKING
387,12.9,1,0.7468996644020081,324.19427490234375,237.41079711914062,324.11883544921875,237.45050048828125,,,,4.11883544921875,-2.54949951171875,4.84404306524985,RIGHT,TRACKING
388,12.933333333333334,1,0.7469005584716797,323.8206787109375,237.48753356933594,324.043701171875,237.47653198242188,,,,4.043701171875,-2.523468017578125,4.76648822543001,RIGHT,TRACKING
389,12.966666666666667,1,0.7385729551315308,323.83172607421875,238.52700805664062,323.9918212890625,237.79957580566406,,,,3.9918212890625,-2.2004241943359375,4.558125035453894,RIGHT,TRACKING
390,13.0,1,0.7304166555404663,324.1624755859375,238.64593505859375,324.0506286621094,238.0692596435547,,,,4.050628662109375,-1.9307403564453125,4.487243127167121,RIGHT,TRACKING
391,13.033333333333333,1,0.738383412361145,323.8387145996094,238.531494140625,323.99835205078125,238.2315216064453,,,,3.99835205078125,-1.7684783935546875,4.371994390487755,RIGHT,TRACKING
392,13.066666666666666,1,0.7222974896430969,323.76654052734375,238.72569274902344,323.9388427734375,238.40579223632812,,,,3.9388427734375,-1.594207763671875,4.2492329646199085,RIGHT,TRACKING
393,13.1,1,0.7365990281105042,324.13433837890625,238.32955932617188,324.00299072265625,238.41578674316406,,,,4.00299072265625,-1.5842132568359375,4.3050744905061435,RIGHT,TRACKING
394,13.133333333333333,1,0.7365161180496216,324.1332702636719,238.32958984375,324.0491943359375,238.42210388183594,,,,4.0491943359375,-1.5778961181640625,4.345771615019081,RIGHT,TRACKING
395,13.166666666666666,1,0.738665759563446,323.82977294921875,238.53439331054688,323.9936828613281,238.48574829101562,,,,3.993682861328125,-1.514251708984375,4.271119412405617,RIGHT,TRACKING
396,13.2,1,0.7293206453323364,324.150146484375,238.68023681640625,324.0468444824219,238.57391357421875,,,,4.046844482421875,-1.42608642578125,4.290765987408998,RIGHT,TRACKING
397,13.233333333333333,1,0.734666645526886,324.1125183105469,238.33721923828125,324.0743103027344,238.53668212890625,,,,4.074310302734375,-1.46331787109375,4.3291227327057635,RIGHT,TRACKING
398,13.266666666666667,1,0.7352342009544373,323.8009033203125,238.53897094726562,324.0027770996094,238.56771850585938,,,,4.002777099609375,-1.432281494140625,4.251312125404925,RIGHT,TRACKING
399,13.3,1,0.728622555732727,324.123291015625,238.68409729003906,324.04486083984375,238.6319122314453,,,,4.04486083984375,-1.3680877685546875,4.2699605801658675,RIGHT,TRACKING
400,13.333333333333334,1,0.7286370992660522,324.1236877441406,238.6836395263672,324.0754089355469,238.67762756347656,,,,4.075408935546875,-1.3223724365234375,4.2845801256146725,RIGHT,TRACKING
401,13.366666666666667,1,0.719378650188446,323.7181396484375,238.77670288085938,323.9786376953125,238.73727416992188,,,,3.9786376953125,-1.262725830078125,4.174210635857761,RIGHT,TRACKING
402,13.4,1,0.7283669710159302,324.13153076171875,238.68240356445312,324.0290222167969,238.75216674804688,,,,4.029022216796875,-1.247833251953125,4.2178321265933185,RIGHT,TRACKING
403,13.433333333333334,1,0.728381335735321,324.13153076171875,238.68231201171875,324.0655517578125,238.76205444335938,,,,4.0655517578125,-1.237945556640625,4.249849443998996,RIGHT,TRACKING
404,13.466666666666667,1,0.7212669849395752,323.8472595214844,239.48712158203125,324.0086669921875,239.00411987304688,,,,4.0086669921875,-0.995880126953125,4.130519129784264,RIGHT,TRACKING
405,13.5,1,0.7105294466018677,324.1468505859375,239.36422729492188,324.0548095703125,239.14353942871094,,,,4.0548095703125,-0.8564605712890625,4.144273803897448,RIGHT,TRACKING
406,13.533333333333333,1,0.7103654146194458,324.1478576660156,239.3482666015625,324.0885314941406,239.23939514160156,,,,4.088531494140625,-0.7606048583984375,4.1586788201541935,RIGHT,TRACKING
407,13.566666666666666,1,0.7209225296974182,323.83514404296875,239.45989990234375,324.02130126953125,239.34083557128906,,,,4.02130126953125,-0.6591644287109375,4.074967686302735,RIGHT,TRACKING
408,13.6,1,0.7192879319190979,323.871826171875,239.5169677734375,323.98284912109375,239.4303436279297,,,,3.98284912109375,-0.5696563720703125,4.02338110345485,RIGHT,TRACKING
409,13.633333333333333,1,0.7088947296142578,324.2117614746094,239.37173461914062,324.05426025390625,239.45184326171875,,,,4.05426025390625,-0.54815673828125,4.0911492292664065,RIGHT,TRACKING
410,13.666666666666666,1,0.720486044883728,323.8721923828125,239.52125549316406,324.0066833496094,239.5101318359375,,,,4.006683349609375,-0.4898681640625,4.036518584399057,RIGHT,TRACKING
411,13.7,1,0.7204479575157166,323.87554931640625,239.52081298828125,323.97283935546875,239.5513153076172,,,,3.97283935546875,-0.4486846923828125,3.9980958589733704,RIGHT,TRACKING
412,13.733333333333333,1,0.7083471417427063,324.204833984375,239.37213134765625,324.0445251464844,239.53660583496094,,,,4.044525146484375,-0.4633941650390625,4.070984870118864,RIGHT,TRACKING
413,13.766666666666667,1,0.7082653641700745,324.2078857421875,239.3720703125,324.0975341796875,239.52471923828125,,,,4.0975341796875,-0.47528076171875,4.125006443166758,RIGHT,TRACKING
414,13.8,1,0.7124186158180237,323.91180419921875,240.06854248046875,324.0492248535156,239.71902465820312,,,,4.049224853515625,-0.280975341796875,4.058961573731206,RIGHT,TRACKING
415,13.833333333333334,1,0.699989914894104,324.25897216796875,239.9440460205078,324.11553955078125,239.82302856445312,,,,4.11553955078125,-0.176971435546875,4.119342748915687,RIGHT,TRACKING
416,13.866666666666667,1,0.7090999484062195,324.1875,239.37469482421875,324.14276123046875,239.73081970214844,,,,4.14276123046875,-0.2691802978515625,4.1514971571020505,RIGHT,TRACKING
417,13.9,1,0.7091007232666016,324.18756103515625,239.37466430664062,324.1624450683594,239.66246032714844,,,,4.162445068359375,-0.3375396728515625,4.176108472951586,RIGHT,TRACKING
418,13.933333333333334,1,0.6999901533126831,324.26373291015625,239.94790649414062,324.1988830566406,239.77952575683594,,,,4.198883056640625,-0.2204742431640625,4.204667384614684,RIGHT,TRACKING
419,13.966666666666667,1,0.6999629139900208,324.2628173828125,239.94854736328125,324.2249755859375,239.8639678955078,,,,4.2249755859375,-0.1360321044921875,4.227164940621609,RIGHT,TRACKING
420,14.0,1,0.712047278881073,323.92156982421875,240.06958770751953,324.1437683105469,239.9598846435547,,,,4.143768310546875,-0.0401153564453125,4.143962482131714,RIGHT,TRACKING
421,14.033333333333333,1,0.7007022500038147,324.2906188964844,239.9366455078125,324.1925048828125,239.98973083496094,,,,4.1925048828125,-0.0102691650390625,4.192517459493431,RIGHT,TRACKING
422,14.066666666666666,1,0.7203219532966614,323.8742980957031,239.533935546875,324.1058654785156,239.89236450195312,,,,4.105865478515625,-0.107635498046875,4.107276071571784,RIGHT,TRACKING
423,14.1,1,0.7135825157165527,323.9027099609375,240.07451629638672,324.0508728027344,239.97872924804688,,,,4.050872802734375,-0.021270751953125,4.050928647708042,RIGHT,TRACKING
424,14.133333333333333,1,0.7135924100875854,323.90234375,240.07562255859375,324.01055908203125,240.0409698486328,,,,4.01055908203125,0.0409698486328125,4.010768340226139,RIGHT,TRACKING
425,14.166666666666666,1,0.7012977600097656,324.295166015625,239.9466552734375,324.09619140625,240.04750061035156,,,,4.09619140625,0.0475006103515625,4.096466812342085,RIGHT,TRACKING
426,14.2,1,0.7072905898094177,324.2984619140625,240.79387664794922,324.15948486328125,240.2994384765625,,,,4.15948486328125,0.2994384765625,4.170249120749492,RIGHT,TRACKING
427,14.233333333333333,1,0.7187727093696594,323.9423828125,240.74472045898438,324.10113525390625,240.46754455566406,,,,4.10113525390625,0.4675445556640625,4.1277001202078365,RIGHT,TRACKING
428,14.266666666666667,1,0.7013136744499207,323.8996887207031,241.26409912109375,324.04595947265625,240.7410125732422,,,,4.04595947265625,0.7410125732421875,4.113257551877812,RIGHT,TRACKING
429,14.3,1,0.7062535881996155,324.2800598144531,240.78851318359375,324.1170959472656,240.79966735839844,,,,4.117095947265625,0.7996673583984375,4.194037067442176,RIGHT,TRACKING
430,14.333333333333334,1,0.7063857316970825,324.27862548828125,240.78809356689453,324.1684265136719,240.84091186523438,,,,4.168426513671875,0.840911865234375,4.252400776617206,RIGHT,TRACKING
431,14.366666666666667,1,0.7017250657081604,323.88555908203125,241.26071166992188,324.0905456542969,241.00807189941406,,,,4.090545654296875,1.0080718994140625,4.212929230864829,RIGHT,TRACKING
432,14.4,1,0.7186633944511414,323.8988037109375,240.74158477783203,324.0375061035156,240.97640991210938,,,,4.037506103515625,0.976409912109375,4.153893577403177,RIGHT,TRACKING
433,14.433333333333334,1,0.7055935263633728,324.25299072265625,240.78616333007812,324.1025695800781,240.96499633789062,,,,4.102569580078125,0.964996337890625,4.2145337929034,RIGHT,TRACKING
434,14.466666666666667,1,0.7095978260040283,324.3433837890625,241.19003295898438,324.1763916015625,241.07366943359375,,,,4.1763916015625,1.07366943359375,4.312193509367977,RIGHT,TRACKING
435,14.5,1,0.7024770379066467,323.89703369140625,241.25863647460938,324.09930419921875,241.17164611816406,,,,4.09930419921875,1.1716461181640625,4.263455118086902,RIGHT,TRACKING
436,14.533333333333333,1,0.719206690788269,323.9263916015625,240.78268432617188,324.0516052246094,241.10223388671875,,,,4.051605224609375,1.10223388671875,4.198859897295111,RIGHT,TRACKING
437,14.566666666666666,1,0.7191981673240662,323.9263916015625,240.78268432617188,324.0167541503906,241.0503387451172,,,,4.016754150390625,1.0503387451171875,4.151809892585963,RIGHT,TRACKING
438,14.6,1,0.7192284464836121,323.92633056640625,240.78280639648438,323.9913024902344,241.0113067626953,,,,3.991302490234375,1.0113067626953125,4.117430866064954,RIGHT,TRACKING
439,14.633333333333333,1,0.7089226841926575,324.3675842285156,241.21566772460938,324.10198974609375,241.10848999023438,,,,4.10198974609375,1.108489990234375,4.249125784853641,RIGHT,TRACKING
440,14.666666666666666,1,0.7026129961013794,323.8829040527344,241.23223876953125,324.0406188964844,241.18301391601562,,,,4.040618896484375,1.183013916015625,4.210240253490676,RIGHT,TRACKING
441,14.7,1,0.7026135325431824,323.8829040527344,241.23223876953125,323.995849609375,241.23614501953125,,,,3.995849609375,1.23614501953125,4.1826867692972485,RIGHT,TRACKING
442,14.733333333333333,1,0.7026135325431824,323.8829040527344,241.23223876953125,323.9631652832031,241.27366638183594,,,,3.963165283203125,1.2736663818359375,4.162800153046691,RIGHT,TRACKING
443,14.766666666666667,1,0.7026088237762451,323.88287353515625,241.23226928710938,323.9393310546875,241.29983520507812,,,,3.9393310546875,1.299835205078125,4.14824067753859,RIGHT,TRACKING
444,14.8,1,0.7097584009170532,324.05120849609375,241.72830200195312,323.9713134765625,241.46307373046875,,,,3.9713134765625,1.46307373046875,4.232247094619438,RIGHT,TRACKING
445,14.833333333333334,1,0.7097584009170532,324.05120849609375,241.72830200195312,323.99462890625,241.58084106445312,,,,3.99462890625,1.580841064453125,4.296058492351956,RIGHT,TRACKING
446,14.866666666666667,1,0.7097584009170532,324.05120849609375,241.72830200195312,324.0116271972656,241.6654052734375,,,,4.011627197265625,1.6654052734375,4.343584636522545,RIGHT,TRACKING
447,14.9,1,0.7097584009170532,324.05120849609375,241.72830200195312,324.02398681640625,241.7257537841797,,,,4.02398681640625,1.7257537841796875,4.378435339504493,RIGHT,TRACKING
448,14.933333333333334,1,0.7087022662162781,323.80706787109375,242.065673828125,323.9614562988281,241.86727905273438,,,,3.961456298828125,1.867279052734375,4.379482511473886,RIGHT,TRACKING
449,14.966666666666667,1,0.7087652683258057,323.812255859375,242.0733642578125,323.9173889160156,241.9713592529297,,,,3.917388916015625,1.9713592529296875,4.3854524536738015,RIGHT,TRACKING
